FECHA,PLU,DETALLE,VENTA
13/03/2025,7798056680545,pan lacteado 400g,2450.0
07/05/2025,7798056680552,pan  lacteado 560g,3200.0
13/03/2025,7798056680569,pan salvado 360g,2450.0
13/03/2025,7798056680576,pan de pancho210g,1700.0
13/03/2025,7798056680583,pan para hamburguesas 210g,1700.0
13/03/2025,7798056681092,sorrentinos 500g,3300.0
13/03/2025,7798056681108,ravioles ricota jamon 500g bis,2850.0
11/02/2025,7798056681115,ravioles ricota verdura 500g,2850.0
08/04/2025,7798056681122,ravioles pollo verdura 500g bi,2850.0
08/05/2025,7798061890021,esjonja bronce 13g,1200.0
04/01/2025,7798061890083,pano limpiador multiuso,1300.0
12/06/2024,7798061890120,esponja rectangular,1080.0
05/01/2025,7798061890205,lana acero 10rollitos 60g,1800.0
08/05/2025,7798061890243,esponja contra bacterias,800.0
08/05/2025,7798061890250,esponja acero 13g,900.0
06/08/2024,7798061890267,esponja de acero x20g,1200.0
08/05/2025,7798061890298,trapo de piso profesional gris,2500.0
08/05/2025,7798061890304,trapo piso gris clasico,2500.0
08/05/2025,7798061890311,rejilla muy absorbente,800.0
08/05/2025,7798061890366,rejilla lavacoche liviana,1900.0
05/01/2025,7798061890373,rejilla lavacoche pesada,2200.0
08/05/2025,7798061890380,esponja multiuso,900.0
08/05/2025,7798061890397,broches plastico 12U,2100.0
04/01/2025,7798061890427,mop sintetico,4900.0
08/05/2025,7798061890458,fibra esponja salva unas,900.0
08/05/2025,7798061890465,esponja vegetal,2500.0
03/01/2025,7798061890489,esponja rectagular,1000.0
05/01/2025,7798061890502,rejilla americana,800.0
08/05/2025,7798061890663,cepillo w.c redondo 1u,3500.0
03/01/2025,7798061890748,fibra  esponja,850.0
08/05/2025,7798061890755,escobillon recto color,3300.0
08/05/2025,7798061890762,escoba plastica,4500.0
08/02/2025,7798061890908,palangana 6lts,4000.0
08/05/2025,7798061890915,esponja art 121,700.0
06/08/2024,7798061890922,acero15g,800.0
08/05/2025,7798061890946,esponja acero 11g,700.0
08/05/2025,7798061890960,esponja fibra facil,1500.0
04/01/2025,7798061890984,mop de algodon,4900.0
06/12/2024,7798061891035,esponja lava auto,2500.0
08/05/2025,7798061891066,cepillo wc con vaso,5300.0
08/05/2025,7798061891073,trapo de piso gris,1500.0
03/01/2025,7798061891110,esponja exfoliante 1u,1800.0
06/08/2024,7798061891127,esponja fibra salva unas 1u,850.0
08/05/2025,7798061891141,pala plastica con mango y goma,5700.0
10/05/2025,7798061891172,escobilla WC,2800.0
08/05/2025,7798061891189,balde plastico 12L,5900.0
08/05/2025,7798061891400,palas super goma,2500.0
08/05/2025,7798061891417,esponja acero inoxidable 30g,1900.0
08/05/2025,7798061891431,trapo piso blanco 50x60cm,2500.0
03/01/2025,7798061891660,esponja soft rectangular,1200.0
09/05/2025,7798061891806,esponja multiuso chata 1u,800.0
06/08/2024,7798061891837,rejilla color nido de abeja,1400.0
05/01/2025,7798061894005,limpia vidrios grande,3000.0
05/01/2025,7798061894012,limpia vidrio chico,2300.0
07/06/2024,7798061894029,pasacera junior,1500.0
06/08/2024,7798061894043,secador plastico N30,2100.0
06/08/2024,7798061894050,secado goma 40cm art.309,2600.0
08/05/2025,7798061894067,secador doble banda 1u,4100.0
09/08/2024,7798061894135,secador goma blanca 40cm,2900.0
05/01/2025,7798061894173,pala 1u,1200.0
08/05/2025,7798061894203,broches plastico 12u,1800.0
05/01/2025,7798061894241,trapo de piso blanco,1600.0
06/08/2024,7798061894586,palilleros 1u,900.0
05/01/2025,7798061894715,rejilla microfibra 1u,2900.0
06/08/2024,7798061894920,secador doble goma 35,3900.0
02/09/2024,7798061895088,lana de acero 30g,1100.0
07/06/2024,7798061895125,cesto para ropa 1u,7000.0
06/08/2024,7798061895316,secador doble goma,3100.0
04/01/2025,7798061895323,perchas plasticas 4und.,1800.0
05/01/2025,7798061895361,rejilla pabilo doble art.217,800.0
08/05/2025,7798061895491,trapo nido de abeja rayado,2600.0
22/03/2025,7798061895507,estropajo plastico limpia sin,1200.0
08/05/2025,7798061895538,esponja fibra facil u.chata,1500.0
08/05/2025,7798061895569,limpia espalda1u,2800.0
05/01/2025,7798061895590,barre hoja1u,2900.0
06/08/2024,7798061895668,pano de piso gris 1u,900.0
03/08/2024,7798061896569,limpia espalda1u,2900.0
02/11/2024,7798062051896,panitos humedos100u,2500.0
06/07/2024,7798062052572,oleo calcareo500ml,6600.0
30/04/2025,7798062540284,pomelo,2800.0
15/10/2024,7798062543919,jugo manzana 1.5L,1000.0
15/10/2024,7798062543926,jugo naranja 1.5L,1000.0
15/10/2024,7798062543933,jugo pomelo 1.5L,1000.0
23/02/2025,7798062545470,agua sin gas 2.25L,2400.0
30/07/2024,7798062547559,agua mineral natural 2.25L,1700.0
12/08/2024,7798066092123,cinta microporosa N10,1800.0
28/08/2024,7798067340193,pandulce con fruta 500g,1900.0
25/06/2024,7798067630010,yerba mate compuesta 500g,1700.0
10/04/2025,7798067630027,yerba mate cedron 500g,1300.0
10/04/2025,7798067630034,yerba mate peperina 500,1300.0
25/06/2024,7798067630041,yerba mate menta 500g,1700.0
25/06/2024,7798067630485,yerba mate buttito 500g,1700.0
25/06/2024,7798067630508,yerba mate boldo poleo 500g,1700.0
09/04/2025,7798067780029,soda 2L,1400.0
26/02/2025,7798067780128,agua de mesa 2.25l,800.0
12/02/2025,7798067780166,agua bidon 6.5L,2000.0
28/04/2025,7798067780234,agua de mesa 600cc,500.0
19/03/2025,7798068824333,sanadrog agua oxigenada 100mm,1500.0
12/07/2024,7798070432120,arroz largo fino 1kg,1600.0
07/06/2024,7798071005866,rollo 30X50X70cm,3800.0
06/05/2024,7798071005873,bolsas 10x50X70cm,1600.0
08/05/2025,7798071005880,bolsas 10x75X100cm,3500.0
06/05/2024,7798071005903,bolsas 10x45x60cm,1200.0
07/06/2024,7798071005958,bolsas 10x45X60cm,1200.0
07/06/2024,7798071005965,bolsas 10x50X70cm,1600.0
07/06/2024,7798071005989,bolsas 10x90x120cm,4800.0
08/05/2025,7798071005996,bolsas 10x80X110cm,4100.0
04/01/2025,7798071006030,rollo 30X45X60cm,2100.0
06/05/2024,7798071006047,rollo 10x80x110cm,3700.0
06/05/2024,7798071006054,rollo 10x75X100cm,3300.0
06/08/2024,7798071006078,rollo 10X60X100cm,2000.0
08/05/2025,7798071006085,rollo 10X60X90cm,1900.0
02/01/2025,7798074860233,cabernet sauvigon,5300.0
02/01/2025,7798074864675,malbec 750ml,5300.0
06/03/2025,7798074864750,vino chardonnay 750ml,5000.0
06/03/2025,7798074864811,vino rosado  750ml,5000.0
28/10/2024,7798080660179,pionono dulce 180g,1600.0
26/02/2025,7798080660285,bizcochuelo vainilla 680g,4500.0
16/03/2025,7798080660292,bizcochuelo chocolate 680g,4900.0
22/11/2024,7798081191146,palmeta matamoscas 5962,1500.0
06/04/2025,7798081257439,lampara LED 20W,7500.0
24/02/2025,7798083731180,jugo stevia arandano con chia,2100.0
09/07/2024,7798085370073,manteca 100g,1500.0
09/07/2024,7798085370080,manteca 200g,3000.0
09/06/2024,7798085681476,naranja 1L,3000.0
17/04/2025,7798085681612,jugo mezcla naranja mango,2200.0
17/04/2025,7798085681834,jugo de naranja con pulpa,3900.0
11/03/2025,7798085981190,miel 250g,1500.0
11/03/2025,7798085981194,miel 500g,2100.0
11/03/2025,7798085981198,miel 1kg,3800.0
11/03/2025,7798085984567,miel puro 500g,4500.0
25/02/2025,7798086620023,tostada arroz dulce 150g,1500.0
25/02/2025,7798086620085,tostada arroz sin sal 150g,1500.0
18/02/2025,7798088272220,tabaco rubio original 50g,5000.0
16/04/2025,7798092842228,pizzetas 12u,2800.0
07/03/2025,7798094170114,fideos de arroz 300g,3100.0
20/03/2025,7798094220994,picnic dulce de leche 38g,500.0
06/11/2024,7798094222318,budin fantasia chocolate 160g,1200.0
06/11/2024,7798094222325,budin fantasia limon 160g,1200.0
20/03/2025,7798094225616,rapsodia mini torta 80g,800.0
02/02/2025,7798094340012,menta 26g,500.0
02/02/2025,7798094340555,frutal 26g,500.0
22/11/2024,7798098690014,L.P.U 1Lt.,3500.0
12/03/2025,7798100630069,polenta 1kg,900.0
22/04/2025,7798103700080,mani crocante salado 1kg,7700.0
13/03/2025,7798105115820,pascualina criollas 400g,2100.0
06/05/2025,7798105124334,crema vainilla,5800.0
11/03/2025,7798105125331,crema chcolate,5800.0
16/04/2025,7798105126031,polvo merengue 250g,3800.0
15/07/2024,7798105126055,polvo para crema chantilly,5000.0
06/05/2025,7798105127335,crema frutilla,5800.0
06/05/2025,7798105128332,crema chantilly,5800.0
06/05/2025,7798105128813,crema chantilly,9800.0
06/05/2025,7798105510052,empanadas hojaldradas 270g,1300.0
06/05/2025,7798105510069,tapas empanadas freir 270g,1300.0
06/05/2025,7798105510076,pascualina hojaldre 340g,1800.0
13/03/2025,7798105510083,empanadas super criollas 500g,2100.0
13/03/2025,7798105510113,copetines 330g,2100.0
13/03/2025,7798105510137,empanads super hojaldradas 500,2100.0
06/05/2025,7798105510144,tapas empanada hojaldradas 330,1800.0
13/03/2025,7798105510168,pascualina hojaldradas 400g,2100.0
06/05/2025,7798105510335,tapas empanadas criolla 270g,1300.0
06/05/2025,7798105510342,tapas empanadas criollas 330g,1800.0
06/05/2025,7798105510380,pascualina criolla 340g,1800.0
13/03/2025,7798105510687,tapas para empanadas330g,2600.0
06/05/2025,7798105510717,tapa para empanada330g,1800.0
06/05/2025,7798105510847,tapas paraempanadas light330g,1180.0
13/03/2025,7798105511691,pascualina criollas 400g,2100.0
06/05/2025,7798105511707,tapas para empanadas criollas,5500.0
06/05/2025,7798105511745,tapas para empanadas hojaldres,5500.0
06/08/2024,7798105550096,secador n40 liviano,1600.0
06/08/2024,7798105550140,secador n30,1500.0
08/04/2025,7798106150011,pure de tomates 520g,950.0
02/05/2024,7798106150479,lentejas 340g,800.0
13/06/2024,7798111061531,leche larga vida entera 1L,1700.0
18/03/2025,7798112300592,conos queso 63g,1300.0
17/10/2024,7798112341519,aluminio 5metros,2000.0
03/12/2024,7798112602856,combo mix papa 346g,5000.0
27/03/2025,7798112605239,papas pay 63g,1300.0
09/04/2025,7798113300010,cola 2.25L,1500.0
03/02/2025,7798113300027,lima limon 2.25L,1500.0
03/02/2025,7798113300034,pomelo rosado 2.25L,1500.0
03/02/2025,7798113300041,naranja 2.25L,1500.0
03/02/2025,7798113300300,pomelo amarillo 2.25L,1500.0
03/02/2025,7798113300928,manzana 2.25L,1500.0
09/04/2025,7798113301024,pomelo 2.25L,1500.0
03/02/2025,7798113301345,guarana 2.25L,1500.0
09/04/2025,7798113301529,soda sifon 2L,1500.0
22/01/2025,7798113301611,AGUA villamanaos 2 L,800.0
03/02/2025,7798113301628,uva 2.25L,1500.0
10/04/2025,7798113302014,sabor a manzana 500ml,750.0
10/04/2025,7798113302038,sabor a naraja 500ml,750.0
05/03/2025,7798113302076,manzana 1.5l,1100.0
10/04/2025,7798113302083,sabor a multifruta 1.5l,1100.0
05/03/2025,7798113302090,naranja 1.5l,1100.0
03/03/2025,7798113302113,pomelo 1.5l,1100.0
03/02/2025,7798113302281,granadina 2.25L,1500.0
03/02/2025,7798113302441,agua tonica 2.25L,1500.0
01/08/2024,7798113472939,leche polvo 400g,4300.0
01/08/2024,7798114094796,malbec 750ml,2000.0
28/02/2025,7798114095762,malbec 750ml,2600.0
03/05/2024,7798114470231,flan casero con huevo choco 12,950.0
07/04/2025,7798115860529,hormigas polvo 250g,4800.0
30/05/2024,7798115861915,rodenticida raticida 100g,2600.0
09/09/2024,7798116160024,salsa de queso cheddar 265cc,2500.0
08/10/2024,7798116161045,esencial de azahar 100ml,1800.0
04/02/2025,7798116163032,salsa de soja 265ml,2200.0
01/04/2025,7798116163087,salsa aji picante 285g,2500.0
11/02/2025,7798118410134,plato de vidrio fenix,2500.0
11/02/2025,7798118410202,plato hondo x1u,2500.0
08/04/2025,7798119220015,energy drink 250ml,1600.0
08/04/2025,7798119220183,XL 473ml,2600.0
08/04/2025,7798119220299,energy drink 269ml,1600.0
08/04/2025,7798119220381,zero sugar energy drink,2600.0
20/09/2024,7798120020055,papel de aluminio rollo,2000.0
23/12/2024,7798120020079,film 15metros,2000.0
07/06/2024,7798120020093,papel de manteca 5 metros,2500.0
17/04/2025,7798120180544,tostade saladas 200g,950.0
17/04/2025,7798120180551,tostadas dulces 200g,950.0
29/01/2025,7798120180568,tostada salvado 200g,950.0
17/04/2025,7798120180575,tostada sin sal 200g,950.0
17/04/2025,7798120180599,tostadas slvado sin sal 200g,950.0
17/04/2025,7798120180667,salvado light200g,950.0
17/04/2025,7798120180674,tostata dulces 200g,950.0
17/04/2025,7798120180773,tostadas light 200g,1000.0
17/04/2025,7798120180797,tostadas de arroz120g,1000.0
02/04/2025,7798120180896,galleti.marinera saladas 200g,600.0
02/04/2025,7798120180902,galleti.marinera salvado 200g,600.0
02/04/2025,7798120180919,galleti.marinera semillas 200g,600.0
07/05/2025,7798121510043,choclo en grano entero 300g,1400.0
08/05/2025,7798123490602,sopapa goma roja,2200.0
24/10/2024,7798124440699,vino tinto clasico 1125ml,2700.0
09/05/2025,7798125810385,cintitas sabor pizza 125g,1200.0
09/05/2025,7798125810521,cintitas sabor jamom 125g,1200.0
03/05/2025,7798125811214,cintitas picante 125g,1200.0
16/04/2025,7798126072805,sinfonia obleas pack X4,1200.0
10/10/2024,7798126073352,galletitas colores172g,1550.0
16/04/2025,7798126074144,black 100g,700.0
13/05/2024,7798130889383,rollo cocina x3,1500.0
01/04/2025,7798130889710,papel higienico clasico blanco,1200.0
21/01/2025,7798130954609,globos animal print 12,3300.0
21/01/2025,7798130955156,globos feliz cumple 12 12und,3300.0
21/01/2025,7798130955415,globos lunares 12 12u,3300.0
21/01/2025,7798130955422,"globos 12un lunares 12""",3300.0
21/01/2025,7798130955439,"globos 12un lunares 12""",3300.0
21/01/2025,7798130956610,"globos 12un lunares 12""",3300.0
05/03/2025,7798130958034,xtreme berry 25g,900.0
05/03/2025,7798130959376,bubble roll pink power 1.8M,3500.0
19/05/2024,7798131200613,whisky anejo 1L,12600.0
10/03/2025,7798131250052,lavadina 1L,800.0
10/03/2025,7798131250380,lavadina naranja 1L,800.0
21/04/2025,7798131250533,lavavajilla limon 750ml,1300.0
23/07/2024,7798134270378,vino tinto,2400.0
23/07/2024,7798134270392,vino patero tinto,2600.0
05/07/2024,7798134521012,MAIZ INFLADO DULCE 100g,1100.0
25/09/2024,7798134521029,arroz inflando 100g,1500.0
18/10/2024,7798134521081,palitos de queso,750.0
05/07/2024,7798134521135,crocante de arroz 75g,900.0
18/10/2024,7798134521210,bolitas de color 60g,750.0
05/07/2024,7798134521258,crocante de cereal pochoclo 60,900.0
25/09/2024,7798134521388,pizzitas 60g,750.0
18/10/2024,7798134521579,mani con vaina 250g,2500.0
24/04/2025,7798135762810,whisky blende 750ml,3300.0
27/02/2025,7798135762902,vodka citrus 1L,4000.0
27/02/2025,7798135762919,vodka fruto rojos 1L,4000.0
27/02/2025,7798135762926,vodka maracuya 1L,4000.0
27/02/2025,7798135762933,vodka melon 1L,4000.0
27/02/2025,7798135762940,vodka pera 1L,4000.0
27/02/2025,7798135763084,vodka sandia 1L,4000.0
27/02/2025,7798135763091,vodka manzana verde 1L,4000.0
10/05/2025,7798135763381,whisky honey 750ml,3500.0
27/02/2025,7798135763442,gin pink 1L,4000.0
10/05/2025,7798135763602,whisky fire 750ml,3500.0
27/02/2025,7798135763732,vodka uva y arandanos 1L,4000.0
26/04/2025,7798135763954,fernet 750ml,4800.0
19/03/2025,7798136900181,marcadores microfibra 6U.,1800.0
27/05/2024,7798138551305,choclo amarillo enteros 300g,1900.0
30/07/2024,7798138551558,vinagre alcohol 500ml,1000.0
26/09/2024,7798138551565,vinagre de alcohol 1L,1200.0
29/07/2024,7798138551961,duraznos mitades 820g,2800.0
25/01/2025,7798138551985,coctel de 4 frutas 820g,3800.0
27/05/2024,7798138552364,tirabuzon 500g,1400.0
12/11/2024,7798138552586,mono 500g,1700.0
02/05/2025,7798138552616,aceite de girasol 900ml,2900.0
14/06/2024,7798138552708,atun lomito aceite 170g,3800.0
01/11/2024,7798138552814,tomate triturado 960g,2600.0
30/07/2024,7798138552838,arvejas tetra recart 340g,800.0
01/06/2024,7798138552876,dobladitos al huevos 500g,1900.0
01/08/2024,7798138553064,arroz doble carolina 500g,2000.0
11/04/2025,7798138553071,arroz doble carolina 1kg,2900.0
01/06/2024,7798138553187,nido cabello de angel 500g,1700.0
22/07/2024,7798138553309,fideos tallarines 500g,850.0
11/04/2025,7798138553330,mayonesa clasica482g,1950.0
11/04/2025,7798138553347,mayonesa 965g,3900.0
13/08/2024,7798138553408,pure de tomate 340g,800.0
26/06/2024,7798138553514,durazno trozo 340g,1100.0
13/03/2025,7798138553637,pure de tomate 200g,750.0
03/03/2025,7798138553729,aceite de oliva 500ml,9000.0
12/07/2024,7798138554399,ketchup 250g,1100.0
26/09/2024,7798138554603,pure de tomates 520g,1000.0
11/11/2024,7798138554658,al huevo monos 500g,1700.0
03/09/2024,7798138554832,picadillo carne 90g,650.0
20/08/2024,7798138554924,rebozador 500g,950.0
09/04/2025,7798138554948,pan rallado 500g,900.0
20/08/2024,7798138554955,pan rallado 1kg,1900.0
07/03/2025,7798138554986,lentejas300g,1100.0
30/07/2024,7798138555075,integra spachetti 500g,1200.0
30/07/2024,7798138555082,integra tallarines 500g,1200.0
27/05/2024,7798138555150,mostachol con huevo 500g,1300.0
01/06/2024,7798138555167,tirabuzon amasado con huevo,1300.0
02/06/2024,7798138555174,spaghetti con huevo 500g,1300.0
02/06/2024,7798138555181,tallarines con huevo 500g,1300.0
15/07/2024,7798140252665,ac.anti edad 200ml,3900.0
15/07/2024,7798140252689,ac.herbolaria milenaria 200ml,3900.0
15/07/2024,7798140252702,ac.engrosador 200ml,3900.0
15/07/2024,7798140256663,shampoo aclarante 200ml,3900.0
15/07/2024,7798140256670,acondicionador aclarante 200ml,3900.0
15/07/2024,7798140256748,shampoo engrosador 200ml,3900.0
12/09/2024,7798140256755,acondicionador engrosador 200m,3900.0
15/07/2024,7798140256786,shampoo herbolaria miena 200ml,3900.0
15/07/2024,7798140256793,acondicionador herbolaria 200m,3900.0
20/04/2025,7798141877362,malbec 750ml,4900.0
20/04/2025,7798141877638,blanco dulce 750ml,4900.0
19/03/2025,7798142880019,tostada arroz clasica 150g,1800.0
26/02/2025,7798142880088,tostadas de arroz dulce 150g,1800.0
02/07/2024,7798144510464,tomate triturado 910g,2600.0
04/05/2024,7798149169193,QUITASARRO OXIDO 500CC,1600.0
14/11/2024,7798151770295,queso untabble azul 190g,1800.0
10/10/2024,7798151770301,queso untable jamon 190g,1800.0
10/10/2024,7798151770325,queso untable por salut light,1800.0
10/10/2024,7798151770332,queso untable cheddar 190g,1800.0
10/10/2024,7798151770349,queso untable clasico 190g,1800.0
10/10/2024,7798151770899,queso untable hirbas 190g,1800.0
12/12/2024,7798151770912,queso untable salame 190g,1800.0
17/07/2024,7798151952585,peanup sabor jamon 80g,1900.0
17/07/2024,7798151952608,peanup sabor pizza 80g,1900.0
18/07/2024,7798151953384,salado sin piel 100g,1500.0
18/07/2024,7798151953391,salado con piel 100g,1500.0
02/05/2025,7798154676907,azucar 1kg,1100.0
10/03/2025,7798159530068,spaghetti de arroz 300g,4500.0
07/01/2025,7798159947989,malbec 750ml,5100.0
01/04/2025,7798159948856,cabernet sau vignon 750ml,5100.0
25/02/2025,7798160700016,bizocochuelo vainilla  500g,3700.0
25/02/2025,7798160700023,bizcochuelo chocolate 500g,3700.0
25/02/2025,7798160700030,premezcla pizza 500g,3700.0
25/02/2025,7798160700047,premezcla universal 500g,3700.0
25/02/2025,7798160700054,premezcla pan 500g,3700.0
25/02/2025,7798160700221,premezcla noquis 500g,5400.0
25/02/2025,7798160700245,rebozador 500g,3700.0
14/08/2024,7798162584294,sandia acida 30g,500.0
12/09/2024,7798164160175,pan dulce con chips chocolate,2000.0
28/08/2024,7798164160212,pudding chocolate 300g,2400.0
06/11/2024,7798164160229,pudding vainilla 300g,2400.0
06/11/2024,7798164160366,puddin gales 300g,2400.0
23/05/2024,7798164602606,salchicha 6u,1870.0
23/05/2024,7798164602880,salchicha12u,3400.0
22/01/2025,7798167043741,"fernet 1,008L",9000.0
11/04/2025,7798167047923,fernet cola,1800.0
09/03/2025,7798175719140,polo club rojo 150ml,4500.0
04/09/2024,7798176195110,pastilla sorpresita 20g,1500.0
29/01/2025,7798177410106,merenguitos blanco 100g,1400.0
12/04/2025,7798177410151,merenguitos color 100g,1400.0
26/06/2024,7798179490830,light 300g,1000.0
26/06/2024,7798179490861,con lino y chia sin sal 300g,1000.0
16/04/2025,7798181511233,pan rallado350g,2800.0
29/10/2024,7798181641411,advanced bebe 1 200ml,2000.0
10/09/2024,7798181641428,bebe advanced N1 500ml,4500.0
28/03/2025,7798181641435,bebe 2 200ml,1800.0
